,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
46390,71.0,0.0474,0.879,282373.0,0.564,9.43e-06,0.0519,-7.682,0.247,93.908,0.523,Hip-Hop
46391,52.0,0.179,0.833,183529.0,0.852,5.27e-06,0.149,-5.272,0.114,135.967,0.652,Hip-Hop
46393,67.0,0.198,0.687,261000.0,0.672,0.0,0.175,-5.975,0.0573,80.035,0.792,Hip-Hop
46394,51.0,0.27,0.8,201726.0,0.8079999999999999,0.0,0.18,-3.4360000000000004,0.16,122.041,0.5820000000000001,Hip-Hop
46395,58.0,0.154,0.4379999999999999,299160.0,0.3989999999999999,8.45e-06,0.0646,-8.752,0.0623,160.159,0.405,Hip-Hop
46396,80.0,0.0655,0.647,240693.0,0.514,0.0,0.3979999999999999,-10.05,0.0593,79.97399999999999,0.387,Hip-Hop
46397,72.0,0.337,0.706,205093.0,0.485,0.0,0.122,-9.671,0.331,115.414,0.144,Hip-Hop
46398,65.0,0.0289999999999999,0.84,157093.0,0.621,1.71e-06,0.106,-5.928,0.206,141.032,0.332,Hip-Hop
46399,61.0,0.000589,0.759,352853.0,0.782,0.0,0.35,-6.975,0.0741,131.04,0.507,Hip-Hop
46400,73.0,0.419,0.8029999999999999,254720.0,0.56,0.0,0.0608,-6.912000000000001,0.0398,133.679,0.77,Hip-Hop
46401,58.0,0.172,0.63,295267.0,0.436,0.0,0.429,-10.218,0.433,145.066,0.691,Hip-Hop
46402,56.0,0.344,0.618,169231.0,0.98,0.0,0.3829999999999999,-0.7490000000000001,0.132,117.125,0.155,Hip-Hop
46404,58.0,0.0365,0.757,219951.0,0.856,0.0,0.211,-5.15,0.0626,139.969,0.8340000000000001,Hip-Hop
46405,47.0,0.0948,0.7979999999999999,162080.0,0.922,0.000234,0.0698,-3.382,0.0364,96.4,0.805,Hip-Hop
46406,55.0,0.188,0.828,219716.0,0.529,0.0,0.356,-9.413,0.0933,114.006,0.155,Hip-Hop
46407,66.0,0.00162,0.426,205600.0,0.929,0.105,0.0789,-6.729,0.0701,127.059,0.539,Hip-Hop
46408,65.0,0.713,0.637,208000.0,0.503,0.000113,0.109,-6.9270000000000005,0.336,81.061,0.6609999999999999,Hip-Hop
46409,59.0,0.068,0.716,185724.0,0.629,0.0,0.138,-6.091,0.0376,151.947,0.16,Hip-Hop
46410,59.0,0.1669999999999999,0.527,170307.0,0.831,0.0,0.0861,-6.876,0.27,140.017,0.584,Hip-Hop
46411,67.0,0.0332,0.909,134271.0,0.573,0.0163,0.657,-6.856,0.181,144.946,0.392,Hip-Hop
46412,47.0,0.0134,0.955,194293.0,0.768,0.0,0.308,-5.54,0.181,125.04,0.741,Hip-Hop
46413,50.0,0.00126,0.701,239280.0,0.71,0.0,0.32,-5.209,0.068,143.971,0.138,Hip-Hop
46415,64.0,0.698,0.73,237427.0,0.747,1.63e-05,0.152,-9.496,0.324,90.039,0.7509999999999999,Hip-Hop
46418,53.0,0.0869,0.526,290385.0,0.581,0.0,0.0677,-7.199,0.109,82.322,0.118,Hip-Hop
46419,53.0,0.1009999999999999,0.7120000000000001,278931.0,0.51,0.0,0.142,-9.381,0.375,148.08700000000002,0.2189999999999999,Hip-Hop
46420,59.0,0.0609,0.767,131000.0,0.7490000000000001,6.87e-06,0.7090000000000001,-8.097000000000001,0.309,144.968,0.225,Hip-Hop
46422,53.0,0.1169999999999999,0.483,208422.0,0.602,0.0,0.251,-6.38,0.221,92.734,0.276,Hip-Hop
46423,78.0,0.2739999999999999,0.6709999999999999,210197.0,0.565,6.51e-05,0.37,-7.401,0.16,150.014,0.561,Hip-Hop
46424,57.0,0.0122,0.79,207640.0,0.674,0.000444,0.113,-9.943,0.0566,101.996,0.1989999999999999,Hip-Hop
46425,61.0,0.161,0.674,166087.0,0.5660000000000001,9.42e-06,0.349,-9.07,0.408,140.114,0.752,Hip-Hop
46426,53.0,0.324,0.583,219333.0,0.6859999999999999,0.0,0.132,-6.932,0.392,144.607,0.743,Hip-Hop
46428,57.0,0.238,0.7709999999999999,254067.0,0.467,0.000178,0.107,-9.875,0.155,99.956,0.3389999999999999,Hip-Hop
46429,63.0,0.2239999999999999,0.746,251481.0,0.885,0.0,0.327,-5.279,0.0534,167.929,0.961,Hip-Hop
46430,60.0,0.0607,0.531,226293.0,0.665,0.0,0.131,-6.672000000000001,0.286,73.726,0.8,Hip-Hop
46431,56.0,0.106,0.6940000000000001,245907.0,0.866,0.0,0.136,-5.614,0.305,75.182,0.784,Hip-Hop
46432,59.0,0.31,0.7440000000000001,208520.0,0.478,0.0,0.107,-6.295,0.0524,122.033,0.247,Hip-Hop
46434,48.0,0.0117,0.547,216867.0,0.74,1.57e-06,0.971,-8.482999999999999,0.23,88.334,0.7040000000000001,Hip-Hop
46435,51.0,0.098,0.648,264392.0,0.857,0.0,0.158,-4.631,0.352,89.713,0.608,Hip-Hop
46438,66.0,0.0777,0.7290000000000001,314680.0,0.581,3.81e-06,0.696,-8.235,0.18,74.038,0.508,Hip-Hop
46439,55.0,0.104,0.8079999999999999,227747.0,0.562,0.0,0.129,-6.311,0.184,90.02600000000001,0.601,Hip-Hop
46440,52.0,0.5579999999999999,0.813,213720.0,0.508,0.831,0.104,-11.08,0.141,163.982,0.71,Hip-Hop
46441,48.0,0.0716,0.833,227827.0,0.753,3.04e-06,0.637,-6.332999999999999,0.2319999999999999,138.469,0.502,Hip-Hop
46442,70.0,0.201,0.617,225800.0,0.779,0.0,0.1169999999999999,-5.084,0.287,83.33200000000001,0.887,Hip-Hop
46443,63.0,0.144,0.752,262400.0,0.703,0.0,0.325,-3.417,0.213,149.988,0.6409999999999999,Hip-Hop
46444,68.0,0.0644,0.715,239240.0,0.97,0.000156,0.205,-2.206,0.0648,79.50399999999999,0.963,Hip-Hop
46446,48.0,0.496,0.4529999999999999,275280.0,0.498,0.0,0.319,-10.11,0.0662,88.81200000000001,0.3229999999999999,Hip-Hop
46447,72.0,0.00621,0.54,224170.0,0.7240000000000001,0.0,0.381,-5.276,0.28,149.793,0.184,Hip-Hop
46448,57.0,0.136,0.622,120253.0,0.679,0.0,0.176,-6.216,0.108,170.017,0.265,Hip-Hop
46449,57.0,0.0308,0.354,119587.0,0.897,2.13e-05,0.629,-2.262,0.249,77.87100000000001,0.7709999999999999,Hip-Hop
46450,56.0,0.00324,0.861,265333.0,0.731,0.0,0.0807,-5.814,0.243,95.919,0.36,Hip-Hop
46451,68.0,0.53,0.745,363934.0,0.685,0.0,0.176,-5.7,0.0313,121.977,0.437,Hip-Hop
46453,52.0,0.462,0.8809999999999999,116114.0,0.408,1.16e-06,0.1169999999999999,-12.453,0.3,107.517,0.3339999999999999,Hip-Hop
46454,49.0,0.0244,0.6659999999999999,241467.0,0.715,0.0,0.119,-7.292000000000001,0.156,85.35600000000001,0.1,Hip-Hop
46455,67.0,0.0352,0.743,172680.0,0.787,0.0,0.0732,-5.402,0.262,192.117,0.7190000000000001,Hip-Hop
46456,48.0,0.0118,0.6970000000000001,181961.0,0.65,0.0,0.376,-6.301,0.289,153.009,0.624,Hip-Hop
46458,52.0,0.13,0.83,214293.0,0.55,0.136,0.073,-5.367000000000001,0.0568,145.004,0.97,Hip-Hop
46459,48.0,0.00297,0.8959999999999999,202920.0,0.471,3.5100000000000006e-05,0.086,-7.324,0.22,147.98,0.222,Hip-Hop
46460,61.0,0.00807,0.7609999999999999,110420.0,0.684,0.0,0.1169999999999999,-8.797,0.0819,87.015,0.184,Hip-Hop
46463,56.0,0.15,0.8640000000000001,246907.0,0.937,2.6e-05,0.26,-3.099,0.288,92.528,0.486,Hip-Hop
46464,49.0,0.0224,0.8590000000000001,219413.0,0.599,0.0,0.2789999999999999,-10.546,0.238,140.066,0.539,Hip-Hop
46465,59.0,0.00515,0.8079999999999999,231653.0,0.716,1.7899999999999998e-05,0.182,-3.774,0.0338,90.009,0.352,Hip-Hop
46466,49.0,0.0724,0.944,223360.0,0.949,0.0,0.348,-5.606,0.19,116.012,0.763,Hip-Hop
46467,70.0,0.0235,0.4639999999999999,198237.0,0.7709999999999999,0.0,0.063,-4.503,0.336,158.77700000000002,0.69,Hip-Hop
46468,50.0,0.629,0.747,251077.0,0.455,1.7e-06,0.108,-9.315,0.176,130.106,0.13,Hip-Hop
46469,50.0,0.526,0.659,136499.0,0.62,3.84e-05,0.111,-8.617,0.358,81.929,0.627,Hip-Hop
46470,62.0,0.547,0.647,232907.0,0.478,2.69e-05,0.156,-8.837,0.0782,135.877,0.3329999999999999,Hip-Hop
46471,74.0,0.356,0.7440000000000001,200135.0,0.674,0.0,0.128,-7.518,0.0641,134.02100000000002,0.316,Hip-Hop
46472,53.0,0.0691,0.8640000000000001,181025.0,0.802,0.0,0.103,-5.4110000000000005,0.146,97.969,0.7440000000000001,Hip-Hop
46473,48.0,0.0186,0.75,171588.0,0.916,2.08e-06,0.102,-2.324,0.0846,96.022,0.8029999999999999,Hip-Hop
46474,63.0,0.3989999999999999,0.882,189473.0,0.414,0.000256,0.11,-10.227,0.2339999999999999,114.075,0.527,Hip-Hop
46475,70.0,0.00606,0.39,298133.0,0.779,0.0,0.291,-5.612,0.243,175.89,0.213,Hip-Hop
46478,73.0,0.009,0.72,204640.0,0.672,0.0,0.2319999999999999,-6.852,0.0551,124.986,0.705,Hip-Hop
46479,57.0,0.4579999999999999,0.833,152348.0,0.6459999999999999,0.387,0.0845,-8.015,0.0361,115.005,0.295,Hip-Hop
46480,60.0,0.0699,0.898,216190.0,0.6709999999999999,5.17e-05,0.12,-5.942,0.2269999999999999,144.99200000000002,0.6679999999999999,Hip-Hop
46483,66.0,0.523,0.89,165293.0,0.542,0.0,0.123,-4.8260000000000005,0.314,78.458,0.565,Hip-Hop
46484,65.0,0.574,0.446,237733.0,0.239,7.759999999999999e-05,0.12,-15.327,0.0876,104.675,0.31,Hip-Hop
46485,56.0,0.2019999999999999,0.8009999999999999,241720.0,0.47,0.562,0.114,-8.954,0.377,159.987,0.413,Hip-Hop
46486,61.0,0.594,0.6759999999999999,155973.0,0.905,0.0,0.154,-2.569,0.147,152.186,0.519,Hip-Hop
46487,59.0,0.0118,0.853,166693.0,0.688,0.0,0.151,-6.509,0.296,150.012,0.565,Hip-Hop
46488,53.0,0.0264,0.888,187207.0,0.6579999999999999,0.0,0.145,-6.037000000000001,0.278,145.033,0.626,Hip-Hop
46489,76.0,0.0157,0.368,214427.0,0.7959999999999999,0.0,0.0694,-4.923,0.0823,170.033,0.181,Hip-Hop
46490,77.0,0.115,0.7190000000000001,216727.0,0.497,0.0,0.0898,-7.661,0.6809999999999999,81.65100000000001,0.345,Hip-Hop
46491,53.0,0.0965,0.865,254231.0,0.5670000000000001,0.000993,0.0874,-6.323,0.0773,90.951,0.3,Hip-Hop
46492,59.0,0.0483,0.919,146427.0,0.535,0.0,0.102,-5.944,0.093,117.957,0.1969999999999999,Hip-Hop
46493,55.0,0.1119999999999999,0.8540000000000001,201137.0,0.6629999999999999,0.0,0.28,-2.983,0.1159999999999999,126.999,0.412,Hip-Hop
46494,62.0,0.0571,0.755,216733.0,0.6459999999999999,0.0,0.248,-5.1370000000000005,0.0964,181.084,0.906,Hip-Hop
46495,48.0,0.0806,0.583,348400.0,0.753,0.0,0.397,-5.485,0.3939999999999999,173.954,0.54,Hip-Hop
46496,57.0,0.155,0.835,258933.0,0.447,0.0087599999999999,0.108,-14.901,0.22,113.082,0.8390000000000001,Hip-Hop
46498,55.0,0.0722,0.602,336507.0,0.636,1.52e-06,0.106,-4.359,0.0511,163.158,0.585,Hip-Hop
46499,53.0,0.0129,0.507,227707.0,0.442,0.000148,0.174,-7.279,0.367,173.03,0.107,Hip-Hop
46500,61.0,0.4,0.578,179533.0,0.528,0.0,0.149,-7.169,0.2739999999999999,98.555,0.622,Hip-Hop
46501,57.0,0.486,0.6459999999999999,393733.0,0.262,0.396,0.1119999999999999,-11.159,0.0866,83.186,0.1969999999999999,Hip-Hop
46502,53.0,0.013,0.583,233853.0,0.623,4.74e-05,0.0537,-6.876,0.0978,154.834,0.275,Hip-Hop
46503,69.0,0.0242,0.8540000000000001,224258.0,0.7659999999999999,0.0,0.0793,-4.697,0.141,118.004,0.784,Hip-Hop
46505,59.0,0.00783,0.7390000000000001,193600.0,0.5,0.0,0.146,-7.046,0.132,149.988,0.285,Hip-Hop
46506,48.0,0.0943,0.77,264600.0,0.444,0.0,0.0861,-12.226,0.441,83.375,0.418,Hip-Hop
46507,54.0,0.0862,0.845,123507.0,0.8079999999999999,0.0,0.424,-5.849,0.2189999999999999,94.058,0.526,Hip-Hop
46508,64.0,0.276,0.8690000000000001,355067.0,0.649,0.0,0.209,-7.954,0.275,92.296,0.66,Hip-Hop
46509,54.0,0.284,0.861,227707.0,0.698,1.05e-06,0.0715,-3.144,0.135,104.031,0.8490000000000001,Hip-Hop
46512,53.0,0.00624,0.519,226067.0,0.888,0.25,0.764,-5.684,0.0992,110.103,0.657,Hip-Hop
46516,49.0,0.0173,0.765,110518.0,0.855,0.0,0.441,-5.166,0.361,149.987,0.424,Hip-Hop
46517,55.0,0.212,0.805,245946.0,0.589,0.0,0.123,-7.707000000000001,0.262,125.031,0.405,Hip-Hop
46518,63.0,0.0572,0.825,185987.0,0.718,0.0,0.104,-3.482,0.0838,145.028,0.69,Hip-Hop
46519,56.0,0.348,0.36,73733.0,0.624,4.14e-06,0.264,-6.777,0.26,77.196,0.529,Hip-Hop
46520,49.0,0.114,0.5379999999999999,261040.0,0.497,0.000204,0.139,-10.669,0.253,127.062,0.158,Hip-Hop
46521,53.0,0.0647,0.725,252587.0,0.823,0.0,0.326,-4.678999999999999,0.28,85.821,0.561,Hip-Hop
46522,60.0,0.096,0.8590000000000001,214093.0,0.642,0.00927,0.21,-3.068,0.13,92.055,0.353,Hip-Hop
46523,50.0,0.0205,0.77,251173.0,0.812,0.0,0.461,-5.247000000000001,0.146,94.661,0.652,Hip-Hop
46525,51.0,0.16,0.818,302307.0,0.764,0.86,0.0488,-7.896,0.183,94.088,0.8320000000000001,Hip-Hop
46526,55.0,0.0175,0.7809999999999999,184110.0,0.764,0.0,0.102,-3.252,0.1639999999999999,146.03,0.352,Hip-Hop
46527,56.0,0.0819,0.728,213573.0,0.735,0.0,0.147,-5.864,0.252,171.076,0.412,Hip-Hop
46529,57.0,0.0381,0.595,325333.0,0.7140000000000001,0.0,0.08,-5.705,0.0609,88.449,0.141,Hip-Hop
46531,59.0,0.0125,0.831,224013.0,0.6509999999999999,0.0,0.0809,-8.363,0.437,120.064,0.502,Hip-Hop
46532,58.0,0.0478,0.962,202520.0,0.478,0.0,0.161,-6.942,0.075,105.939,0.2319999999999999,Hip-Hop
46533,58.0,0.107,0.662,264680.0,0.815,3.06e-05,0.254,-6.417000000000001,0.145,96.011,0.361,Hip-Hop
46534,59.0,0.0763,0.821,220987.0,0.654,0.0,0.102,-4.806,0.302,122.353,0.303,Hip-Hop
46535,62.0,0.369,0.747,195200.0,0.557,3.53e-05,0.103,-8.971,0.069,149.965,0.552,Hip-Hop
46537,57.0,0.0812,0.705,263337.0,0.73,0.0,0.135,-6.795,0.142,140.084,0.345,Hip-Hop
46538,54.0,0.405,0.3779999999999999,280687.0,0.545,0.0,0.0922,-12.575,0.1119999999999999,155.166,0.3289999999999999,Hip-Hop
46539,58.0,0.14,0.939,145171.0,0.617,0.0,0.1119999999999999,-5.933,0.298,131.94899999999998,0.68,Hip-Hop
46540,68.0,0.0298,0.615,214293.0,0.66,0.0,0.106,-5.55,0.032,115.037,0.185,Hip-Hop
46542,47.0,0.211,0.706,287973.0,0.846,0.0,0.961,-6.487,0.3829999999999999,103.224,0.6940000000000001,Hip-Hop
46544,56.0,0.133,0.492,277853.0,0.5429999999999999,0.0261,0.126,-10.459,0.196,176.063,0.152,Hip-Hop
46545,63.0,0.00525,0.8270000000000001,160644.0,0.8190000000000001,0.0,0.184,-4.302,0.148,145.016,0.325,Hip-Hop
46546,61.0,0.0818,0.8,137770.0,0.696,0.0,0.121,-5.354,0.3929999999999999,159.953,0.628,Hip-Hop
46547,72.0,0.0434,0.265,224053.0,0.8270000000000001,0.0,0.1169999999999999,-4.6610000000000005,0.104,82.03200000000001,0.131,Hip-Hop
46548,54.0,0.365,0.7709999999999999,231987.0,0.5529999999999999,1.83e-06,0.0944,-6.738,0.184,119.944,0.108,Hip-Hop
46549,70.0,0.132,0.8590000000000001,194230.0,0.413,0.0,0.3339999999999999,-7.399,0.182,115.035,0.6970000000000001,Hip-Hop
46550,52.0,0.961,0.6729999999999999,205171.0,0.405,1.07e-05,0.0725,-9.212,0.0508,81.92200000000001,0.157,Hip-Hop
46552,55.0,0.00571,0.47,207547.0,0.603,0.0,0.221,-5.44,0.455,65.05,0.27,Hip-Hop
46553,54.0,0.146,0.5760000000000001,281656.0,0.6970000000000001,0.0,0.113,-7.921,0.3929999999999999,79.60600000000001,0.573,Hip-Hop
46555,52.0,0.105,0.718,272721.0,0.455,0.0,0.121,-7.109,0.316,161.02700000000002,0.1989999999999999,Hip-Hop
46556,56.0,0.0448,0.7290000000000001,161107.0,0.716,0.0,0.244,-5.617999999999999,0.0873,143.063,0.604,Hip-Hop
46557,48.0,0.1689999999999999,0.593,209615.0,0.6920000000000001,0.0,0.1,-10.082,0.483,131.07,0.708,Hip-Hop
46558,60.0,0.182,0.637,241880.0,0.569,0.0,0.267,-6.843,0.381,76.031,0.374,Hip-Hop
46559,57.0,0.37,0.623,217440.0,0.785,0.00494,0.413,-6.479,0.247,75.056,0.476,Hip-Hop
46560,62.0,0.087,0.777,304000.0,0.474,0.0,0.089,-10.211,0.316,164.123,0.63,Hip-Hop
46561,60.0,0.102,0.841,255893.0,0.738,0.0235,0.0901,-5.317,0.3,93.725,0.305,Hip-Hop
46562,55.0,0.2019999999999999,0.555,193004.0,0.336,0.0,0.1119999999999999,-14.668,0.402,76.153,0.381,Hip-Hop
46563,48.0,0.143,0.8420000000000001,97896.0,0.2289999999999999,0.000421,0.347,-10.446,0.5660000000000001,157.13,0.569,Hip-Hop
46564,55.0,0.0867,0.892,153966.0,0.6940000000000001,0.00237,0.158,-6.96,0.332,156.017,0.8240000000000001,Hip-Hop
46565,53.0,0.648,0.623,207520.0,0.416,1.31e-05,0.213,-8.006,0.235,121.504,0.479,Hip-Hop
46566,62.0,0.114,0.858,219080.0,0.6559999999999999,0.0,0.141,-4.96,0.358,59.972,0.969,Hip-Hop
46567,60.0,0.53,0.718,262893.0,0.486,0.0342,0.102,-8.342,0.168,83.07700000000001,0.589,Hip-Hop
46568,52.0,0.22,0.529,189893.0,0.746,1.6e-05,0.0947,-4.463,0.304,83.354,0.608,Hip-Hop
46570,57.0,0.261,0.933,216413.0,0.718,2.04e-05,0.12,-5.165,0.0815,99.094,0.4379999999999999,Hip-Hop
46571,55.0,0.296,0.655,228867.0,0.76,3.42e-06,0.0991,-7.771,0.0579,87.59,0.493,Hip-Hop
46572,58.0,0.085,0.8440000000000001,221000.0,0.5920000000000001,0.0,0.0817,-5.486000000000001,0.1989999999999999,128.033,0.8190000000000001,Hip-Hop
46573,58.0,0.624,0.768,226638.0,0.4029999999999999,0.0293,0.138,-10.803,0.206,119.945,0.395,Hip-Hop
46574,52.0,0.1939999999999999,0.8270000000000001,185567.0,0.46,0.000547,0.0812,-9.266,0.172,98.025,0.517,Hip-Hop
46577,62.0,0.2319999999999999,0.78,245467.0,0.787,0.0,0.246,-4.581,0.245,109.883,0.258,Hip-Hop
46579,70.0,0.063,0.688,192253.0,0.631,0.0,0.108,-5.612,0.13,186.066,0.8540000000000001,Hip-Hop
46581,50.0,0.157,0.8320000000000001,121665.0,0.583,0.0,0.237,-7.2010000000000005,0.305,81.484,0.386,Hip-Hop
46583,53.0,0.8590000000000001,0.6970000000000001,148482.0,0.441,1.34e-06,0.109,-7.517,0.0554,109.905,0.114,Hip-Hop
46584,58.0,0.152,0.5539999999999999,202630.0,0.7020000000000001,0.0,0.126,-3.839,0.285,143.078,0.5529999999999999,Hip-Hop
46585,75.0,0.2739999999999999,0.562,176591.0,0.579,0.0,0.102,-6.787999999999999,0.484,84.14299999999999,0.5770000000000001,Hip-Hop
46586,59.0,0.00893,0.5720000000000001,192467.0,0.5770000000000001,0.0,0.166,-6.044,0.135,161.905,0.25,Hip-Hop
46587,55.0,0.356,0.778,139361.0,0.336,1.67e-05,0.174,-11.196,0.2289999999999999,140.16299999999998,0.5770000000000001,Hip-Hop
46589,66.0,0.00705,0.851,237640.0,0.629,0.000372,0.0746,-8.385,0.175,125.984,0.789,Hip-Hop
46590,63.0,0.00997,0.8320000000000001,206667.0,0.647,0.0,0.355,-8.484,0.208,95.109,0.281,Hip-Hop
46591,62.0,0.0487,0.81,270120.0,0.721,0.0,0.0886,-4.964,0.265,101.997,0.552,Hip-Hop
46592,62.0,0.00137,0.669,249293.0,0.809,0.0,0.38,-7.146,0.147,97.885,0.5720000000000001,Hip-Hop
46593,77.0,0.0385,0.5329999999999999,207587.0,0.638,0.000932,0.0758,-9.411,0.0636,135.056,0.324,Hip-Hop
46594,77.0,0.5760000000000001,0.419,229939.0,0.407,0.0,0.138,-9.011,0.0446,79.839,0.309,Hip-Hop
46595,50.0,0.147,0.657,262280.0,0.642,0.0,0.0775,-7.616,0.136,124.962,0.179,Hip-Hop
46598,52.0,0.152,0.715,130342.0,0.684,0.0,0.473,-8.138,0.5489999999999999,89.963,0.767,Hip-Hop
46599,52.0,0.0225,0.7759999999999999,193264.0,0.602,0.0,0.102,-7.093,0.0586,121.028,0.251,Hip-Hop
46600,64.0,0.1969999999999999,0.601,185000.0,0.8190000000000001,0.0,0.161,-3.835,0.1009999999999999,170.11700000000002,0.21,Hip-Hop
46601,60.0,0.608,0.61,175775.0,0.5760000000000001,0.0,0.0716,-8.289,0.0641,80.973,0.568,Hip-Hop
46602,59.0,0.634,0.528,256415.0,0.7809999999999999,0.0,0.551,-7.702000000000001,0.544,102.582,0.313,Hip-Hop
46604,72.0,0.564,0.8009999999999999,293040.0,0.5429999999999999,0.0,0.1159999999999999,-9.236,0.091,133.982,0.534,Hip-Hop
46605,65.0,0.204,0.8690000000000001,169787.0,0.682,0.0554,0.132,-9.113,0.19,140.084,0.634,Hip-Hop
46608,50.0,0.0121,0.7340000000000001,155063.0,0.626,4.34e-05,0.373,-4.55,0.256,149.977,0.542,Hip-Hop
46609,47.0,0.597,0.78,192093.0,0.483,0.0,0.0852,-9.205,0.287,74.893,0.415,Hip-Hop
46610,54.0,0.1689999999999999,0.884,166440.0,0.7090000000000001,0.0,0.136,-6.257999999999999,0.418,75.027,0.495,Hip-Hop
46611,50.0,0.188,0.7659999999999999,261176.0,0.526,0.0,0.0744,-6.228,0.233,136.105,0.568,Hip-Hop
46612,58.0,0.0224,0.794,202387.0,0.521,0.0,0.122,-7.726,0.0479,108.942,0.4589999999999999,Hip-Hop
46613,56.0,0.301,0.7170000000000001,275507.0,0.634,0.0,0.396,-6.8870000000000005,0.409,143.812,0.564,Hip-Hop
46614,69.0,0.401,0.7290000000000001,197001.0,0.504,1.44e-06,0.121,-6.784,0.0321,110.011,0.305,Hip-Hop
46615,51.0,0.828,0.774,211470.0,0.631,0.000291,0.131,-10.121,0.119,127.979,0.6409999999999999,Hip-Hop
46616,69.0,0.03,0.821,235263.0,0.6940000000000001,0.0,0.411,-5.169,0.2289999999999999,85.04700000000001,0.23,Hip-Hop
46617,48.0,0.545,0.525,56360.0,0.794,0.0,0.8140000000000001,-8.833,0.324,104.172,0.536,Hip-Hop
46618,54.0,0.161,0.7240000000000001,233932.0,0.556,3.68e-06,0.487,-10.659,0.148,120.06,0.223,Hip-Hop
46620,53.0,0.142,0.735,286427.0,0.8440000000000001,0.0,0.319,-5.215,0.1669999999999999,156.069,0.742,Hip-Hop
46621,49.0,0.0195,0.7020000000000001,224067.0,0.545,0.0,0.282,-8.491,0.0707,120.008,0.302,Hip-Hop
46622,58.0,0.3879999999999999,0.611,271693.0,0.611,0.0,0.113,-8.751,0.143,142.187,0.38,Hip-Hop
46623,69.0,0.254,0.805,102979.0,0.778,0.0,0.156,-6.279,0.0889,139.828,0.969,Hip-Hop
46624,72.0,0.188,0.6629999999999999,225240.0,0.8009999999999999,0.0,0.166,-4.086,0.246,177.843,0.6779999999999999,Hip-Hop
46625,52.0,0.0822,0.5579999999999999,205984.0,0.8270000000000001,0.000175,0.319,-6.595,0.14,150.156,0.156,Hip-Hop
46626,60.0,0.527,0.813,150880.0,0.742,0.0,0.0688,-3.959,0.0838,106.027,0.914,Hip-Hop
46627,47.0,0.607,0.507,300853.0,0.374,2.8600000000000004e-05,0.106,-14.27,0.246,110.717,0.0693,Hip-Hop
46630,67.0,0.4629999999999999,0.789,273485.0,0.7190000000000001,0.0,0.308,-6.099,0.373,81.003,0.664,Hip-Hop
46631,51.0,0.00468,0.797,142286.0,0.764,1.89e-05,0.103,-3.389,0.226,151.868,0.375,Hip-Hop
46632,49.0,0.0195,0.863,218990.0,0.862,0.0,0.105,-4.678999999999999,0.0545,120.009,0.703,Hip-Hop
46633,46.0,0.166,0.8170000000000001,262133.0,0.794,0.0,0.181,-3.2030000000000003,0.149,94.199,0.607,Hip-Hop
46634,68.0,0.0854,0.851,215839.0,0.7020000000000001,0.0,0.374,-4.172,0.268,126.94,0.179,Hip-Hop
46635,60.0,0.0286,0.903,350560.0,0.519,0.000907,0.3279999999999999,-10.109,0.307,101.561,0.596,Hip-Hop
46636,81.0,0.00937,0.8109999999999999,162907.0,0.6920000000000001,0.0,0.0598,-2.8360000000000003,0.105,125.009,0.8170000000000001,Hip-Hop
46637,68.0,0.126,0.871,234000.0,0.597,0.0001149999999999,0.0638,-4.932,0.0464,125.999,0.635,Hip-Hop
46638,69.0,0.0693,0.723,178827.0,0.934,0.0,0.166,-3.115,0.2689999999999999,85.514,0.573,Hip-Hop
46639,71.0,0.0165,0.6679999999999999,192200.0,0.718,0.0,0.104,-4.736000000000001,0.0605,91.993,0.345,Hip-Hop
46640,69.0,0.6509999999999999,0.612,181120.0,0.442,0.0,0.26,-8.874,0.289,119.235,0.253,Hip-Hop
46641,52.0,0.365,0.7240000000000001,348893.0,0.416,0.0,0.0969,-8.964,0.0841,151.181,0.578,Hip-Hop
46642,73.0,0.0519,0.5670000000000001,199147.0,0.6509999999999999,0.0,0.183,-7.146,0.0554,93.989,0.519,Hip-Hop
46643,61.0,0.178,0.743,184276.0,0.731,0.0,0.0876,-3.417,0.379,177.924,0.243,Hip-Hop
46644,58.0,0.0546,0.6990000000000001,129843.0,0.732,0.0,0.3429999999999999,-6.113,0.302,82.051,0.7509999999999999,Hip-Hop
46645,65.0,0.0388,0.794,118073.0,0.534,1e-05,0.555,-5.698,0.0509,120.069,0.0487,Hip-Hop
46646,65.0,0.0144,0.884,206187.0,0.53,0.0,0.095,-5.776,0.0379,99.021,0.262,Hip-Hop
46647,60.0,0.0382,0.6970000000000001,216440.0,0.807,0.0,0.471,-3.049,0.0587,127.01,0.732,Hip-Hop
46648,51.0,0.00281,0.562,275747.0,0.8290000000000001,0.397,0.206,-3.915,0.0444,188.07,0.272,Hip-Hop
46649,90.0,0.469,0.872,119133.0,0.391,4.13e-06,0.297,-9.144,0.242,134.02100000000002,0.437,Hip-Hop
46651,52.0,0.106,0.7509999999999999,268200.0,0.6809999999999999,0.000108,0.374,-6.105,0.109,92.871,0.0648,Hip-Hop
46653,60.0,0.1169999999999999,0.774,196253.0,0.5870000000000001,0.0,0.133,-4.65,0.0326,99.986,0.943,Hip-Hop
46654,56.0,0.306,0.636,311016.0,0.6559999999999999,4.429999999999999e-05,0.123,-5.462000000000001,0.0948,142.075,0.222,Hip-Hop
